ID,Label
2997,8
2998,8
2999,8
3000,6
3001,8
3002,6
3003,6
3004,8
3005,8
3006,8
3007,8
3008,8
3009,8
3010,6
3011,8
3012,6
3013,8
3014,6
3015,8
3016,4
3017,8
3018,6
3019,6
3020,8
3021,8
3022,8
3023,6
3024,8
3025,6
3026,8
3027,8
3028,8
3029,6
3030,8
3031,4
3032,8
3033,8
3034,8
3035,8
3036,6
3037,6
3038,6
3039,8
3040,6
3041,6
3042,6
3043,8
3044,8
3045,6
3046,4
3047,8
3048,8
3049,6
3050,8
3051,8
3052,8
3053,8
3054,8
3055,6
3056,8
3057,6
3058,8
3059,1
3060,6
3061,6
3062,8
3063,6
3064,4
3065,8
3066,8
3067,6
3068,6
3069,6
3070,6
3071,8
3072,8
3073,6
3074,8
3075,8
3076,6
3077,8
3078,4
3079,4
3080,6
3081,6
3082,6
3083,6
3084,8
3085,8
3086,6
3087,8
3088,8
3089,4
3090,8
3091,6
3092,8
3093,8
3094,6
3095,8
3096,4
3097,6
3098,6
3099,8
3100,8
3101,6
3102,8
3103,6
3104,6
3105,6
3106,8
3107,6
3108,8
3109,8
3110,8
3111,8
3112,8
3113,8
3114,6
3115,8
3116,8
3117,8
3118,8
3119,8
3120,8
3121,8
3122,8
3123,6
3124,8
3125,8
3126,6
3127,8
3128,6
3129,8
3130,4
3131,6
3132,8
3133,8
3134,8
3135,8
3136,8
3137,8
3138,8
3139,9
3140,6
3141,8
3142,6
3143,8
3144,8
3145,8
3146,6
3147,9
3148,8
3149,6
3150,6
3151,8
3152,8
3153,8
3154,6
3155,6
3156,8
3157,8
3158,6
3159,8
3160,8
3161,6
3162,8
3163,4
3164,8
3165,8
3166,8
3167,8
3168,6
3169,6
3170,6
3171,8
3172,8
3173,6
3174,6
3175,4
3176,8
3177,8
3178,6
3179,6
3180,8
3181,8
3182,6
3183,4
3184,8
3185,6
3186,6
3187,8
3188,4
3189,8
3190,8
3191,8
3192,8
3193,8
3194,8
3195,4
3196,8
3197,8
3198,8
3199,8
3200,8
3201,8
3202,6
3203,6
3204,8
3205,6
3206,8
3207,8
3208,6
3209,4
3210,6
3211,6
3212,6
3213,4
3214,6
3215,8
3216,6
3217,6
3218,8
3219,8
3220,8
3221,8
3222,6
3223,8
3224,8
3225,8
3226,8
3227,8
3228,6
3229,1
3230,8
3231,8
3232,6
3233,8
3234,8
3235,6
3236,8
3237,8
3238,8
3239,6
3240,6
3241,6
3242,8
3243,6
3244,8
3245,8
3246,4
3247,6
3248,8
3249,6
3250,6
3251,6
3252,8
3253,6
3254,8
3255,8
3256,8
3257,8
3258,6
3259,6
3260,8
3261,8
3262,8
3263,6
3264,1
3265,8
3266,6
3267,8
3268,8
3269,6
3270,6
3271,6
3272,6
3273,4
3274,8
3275,1
3276,6
3277,6
3278,6
3279,4
3280,8
3281,6
3282,1
3283,6
3284,6
3285,9
3286,4
3287,8
3288,8
3289,6
3290,4
3291,6
3292,6
3293,6
3294,8
3295,8
3296,4
3297,6
3298,8
3299,8
3300,8
3301,8
3302,8
3303,6
3304,8
3305,6
3306,8
3307,6
3308,6
3309,8
3310,8
3311,6
3312,4
3313,8
3314,8
3315,6
3316,8
3317,8
3318,6
3319,6
3320,8
3321,6
3322,6
3323,8
3324,6
3325,6
3326,8
3327,6
3328,8
3329,1
3330,8
3331,6
3332,8
3333,8
3334,8
3335,8
3336,6
3337,8
3338,8
3339,4
3340,6
3341,8
3342,6
3343,6
3344,6
3345,1
3346,8
3347,6
3348,6
3349,6
3350,6
3351,8
3352,6
3353,6
3354,6
3355,8
3356,6
3357,8
3358,8
3359,6
3360,8
3361,6
3362,6
3363,1
3364,6
3365,8
3366,8
3367,6
3368,9
3369,6
3370,6
3371,6
3372,8
3373,6
3374,8
3375,6
3376,6
3377,8
3378,6
3379,8
3380,8
3381,8
3382,6
3383,6
3384,8
3385,6
3386,6
3387,6
3388,6
3389,8
3390,8
3391,8
3392,6
3393,8
3394,8
3395,8
3396,8
3397,8
3398,6
3399,8
3400,6
3401,8
3402,6
3403,6
3404,8
3405,8
3406,8
3407,8
3408,6
3409,6
3410,6
3411,6
3412,8
3413,8
3414,8
3415,8
3416,6
3417,6
3418,8
3419,6
3420,8
3421,6
3422,8
3423,8
3424,8
3425,8
3426,8
3427,6
3428,1
3429,8
3430,8
3431,6
3432,6
3433,6
3434,8
3435,6
3436,8
3437,8
3438,6
3439,8
3440,8
3441,8
3442,8
3443,4
3444,1
3445,6
3446,6
3447,1
3448,8
3449,6
3450,6
3451,8
3452,6
3453,6
3454,8
3455,8
3456,8
3457,8
3458,6
3459,6
3460,8
3461,6
3462,6
3463,8
3464,8
3465,8
3466,6
3467,6
3468,6
3469,8
3470,1
3471,8
3472,8
3473,6
3474,8
3475,6
3476,1
3477,8
3478,8
3479,8
3480,8
3481,6
3482,8
3483,8
3484,8
3485,8
3486,8
3487,8
3488,4
3489,6
3490,8
3491,8
3492,6
3493,4
3494,6
3495,8
3496,6
3497,6
3498,6
3499,1
3500,6
3501,6
3502,6
3503,4
3504,6
3505,6
3506,8
3507,1
3508,8
3509,8
3510,6
3511,8
3512,8
3513,8
3514,6
3515,8
3516,6
3517,6
3518,8
3519,8
3520,6
3521,6
3522,6
3523,1
3524,8
3525,6
3526,8
3527,8
3528,8
3529,6
3530,8
3531,4
3532,8
3533,8
3534,6
3535,8
3536,8
3537,8
3538,4
3539,6
3540,8
3541,8
3542,6
3543,8
3544,6
3545,8
3546,8
3547,8
3548,6
3549,8
3550,4
3551,6
3552,8
3553,8
3554,8
3555,6
3556,6
3557,8
3558,6
3559,6
3560,1
3561,8
3562,6
3563,6
3564,6
3565,8
3566,6
3567,8
3568,8
3569,6
3570,6
3571,4
3572,6
3573,8
3574,8
3575,1
3576,8
3577,6
3578,6
3579,8
3580,8
3581,6
3582,6
3583,8
3584,6
3585,6
3586,8
3587,8
3588,6
3589,8
3590,6
3591,6
3592,6
3593,8
3594,6
3595,8
3596,6
3597,6
3598,8
3599,6
3600,8
3601,8
3602,8
3603,8
3604,6
3605,8
3606,6
3607,8
3608,8
3609,6
3610,8
3611,8
3612,6
3613,8
3614,4
3615,8
3616,8
3617,8
3618,6
3619,6
3620,8
3621,8
3622,6
3623,6
3624,1
3625,8
3626,6
3627,6
3628,6
3629,8
3630,8
3631,6
3632,8
3633,8
3634,8
3635,8
3636,6
3637,6
3638,8
3639,6
3640,8
3641,8
3642,8
3643,6
3644,8
3645,8
3646,8
3647,8
3648,6
3649,8
3650,8
3651,6
3652,6
3653,8
3654,6
3655,8
3656,8
3657,8
3658,8
3659,6
3660,6
3661,8
3662,8
3663,4
3664,8
3665,6
3666,8
3667,6
3668,4
3669,8
3670,8
3671,6
3672,8
3673,6
3674,8
3675,6
3676,8
3677,6
3678,8
3679,8
3680,6
3681,8
3682,8
3683,8
3684,4
3685,8
3686,8
3687,8
3688,6
3689,8
3690,8
3691,6
3692,8
3693,8
3694,6
3695,1
3696,8
3697,8
3698,6
3699,8
3700,6
3701,8
3702,8
3703,6
3704,6
3705,8
3706,8
3707,6
3708,8
3709,8
3710,6
3711,8
3712,8
3713,6
3714,6
3715,4
3716,8
3717,8
3718,8
3719,8
3720,8
3721,8
3722,8
3723,8
3724,6
3725,1
3726,9
3727,6
3728,8
3729,8
3730,1
3731,6
3732,6
3733,8
3734,6
3735,1
3736,8
3737,8
3738,6
3739,8
3740,8
3741,8
3742,8
3743,8
3744,4
3745,6
3746,6
3747,6
3748,6
3749,8
3750,6
3751,8
3752,6
3753,6
3754,6
3755,8
3756,8
3757,8
3758,8
3759,8
3760,8
3761,8
3762,8
3763,6
3764,6
3765,6
3766,6
3767,8
3768,8
3769,8
3770,8
3771,6
3772,6
3773,8
3774,6
3775,6
3776,6
3777,8
3778,6
3779,8
3780,8
3781,8
3782,4
3783,8
3784,8
3785,8
3786,6
3787,8
3788,6
3789,8
3790,8
3791,8
3792,6
3793,8
3794,8
3795,8
3796,6
3797,8
3798,8
3799,8
3800,8
3801,6
3802,4
3803,1
3804,8
3805,8
3806,8
3807,8
3808,6
3809,6
3810,8
3811,6
3812,8
3813,8
3814,8
3815,8
3816,8
3817,6
3818,6
3819,6
3820,8
3821,6
3822,8
3823,8
3824,8
3825,8
3826,8
3827,8
3828,6
3829,8
3830,6
3831,4
3832,8
3833,8
3834,8
3835,8
3836,8
3837,6
3838,6
3839,8
3840,6
3841,8
3842,6
3843,6
3844,8
3845,8
3846,8
3847,6
3848,8
3849,6
3850,8
3851,8
3852,8
3853,6
3854,4
3855,4
3856,6
3857,8
3858,8
3859,8
3860,4
3861,8
3862,6
3863,6
3864,6
3865,6
3866,6
3867,8
3868,6
3869,8
3870,8
3871,8
3872,8
3873,4
3874,6
3875,1
3876,6
3877,6
3878,8
3879,6
3880,8
3881,8
3882,6
3883,8
3884,8
3885,8
3886,8
3887,8
3888,8
3889,8
3890,8
3891,6
3892,8
3893,6
3894,8
3895,6
3896,8
3897,8
3898,6
3899,8
3900,6
3901,8
3902,6
3903,6
3904,6
3905,4
3906,6
3907,6
3908,1
3909,8
3910,6
3911,6
3912,6
3913,6
3914,8
3915,6
3916,8
3917,6
3918,6
3919,6
3920,6
3921,8
3922,6
3923,8
3924,8
3925,8
3926,6
3927,8
3928,6
3929,8
3930,8
3931,8
3932,6
3933,8
3934,8
3935,8
3936,8
3937,6
3938,8
3939,6
3940,8
3941,6
3942,6
3943,8
3944,8
3945,8
3946,8
3947,6
3948,8
3949,8
3950,8
3951,6
3952,6
3953,1
3954,8
3955,8
3956,8
3957,8
3958,4
3959,8
3960,8
3961,8
3962,8
3963,8
3964,8
3965,8
3966,8
3967,8
3968,8
3969,8
3970,8
3971,8
3972,6
3973,8
3974,8
3975,8
3976,6
3977,6
3978,8
3979,6
3980,1
3981,6
3982,6
3983,8
3984,8
3985,8
3986,6
3987,8
3988,8
3989,8
3990,8
3991,6
3992,6
3993,6
3994,6
3995,8
3996,8
3997,6
3998,8
3999,8
4000,8
4001,6
4002,6
4003,8
4004,8
4005,8
4006,8
4007,6
4008,6
4009,6
4010,8
4011,8
4012,8
4013,6
4014,8
4015,8
4016,6
4017,1
4018,8
4019,6
4020,8
4021,6
4022,6
4023,8
4024,8
4025,7
4026,6
4027,6
4028,6
4029,6
4030,6
4031,8
4032,6
4033,6
4034,6
4035,6
4036,6
4037,8
4038,4
4039,6
4040,8
4041,8
4042,8
4043,8
4044,6
4045,6
4046,6
4047,1
4048,6
4049,8
4050,6
4051,8
4052,8
4053,6
4054,6
4055,1
4056,6
4057,6
4058,1
4059,6
4060,8
4061,6
4062,8
4063,8
4064,8
4065,6
4066,6
4067,8
4068,8
4069,6
4070,8
4071,8
4072,6
4073,8
4074,8
4075,6
4076,8
4077,9
4078,6
4079,8
4080,6
4081,6
4082,4
4083,8
4084,8
4085,6
4086,8
4087,6
4088,6
4089,6
4090,8
4091,1
4092,8
4093,6
4094,6
4095,6
4096,8
4097,8
4098,6
4099,8
4100,8
4101,6
4102,8
4103,8
4104,8
4105,6
4106,8
4107,6
4108,8
4109,8
4110,6
4111,8
4112,8
4113,8
4114,8
4115,8
4116,8
4117,8
4118,8
4119,8
4120,6
4121,6
4122,8
4123,1
4124,8
4125,6
4126,8
4127,8
4128,8
4129,8
4130,8
4131,8
4132,8
4133,6
4134,8
4135,8
4136,8
4137,8
4138,8
4139,6
4140,6
4141,4
4142,8
4143,8
4144,6
4145,8
4146,8
4147,8
4148,8
4149,8
4150,8
4151,8
4152,6
4153,8
4154,6
4155,6
4156,6
4157,8
4158,6
4159,4
4160,8
4161,8
4162,8
4163,6
4164,8
4165,8
4166,6
4167,8
4168,6
4169,6
4170,6
4171,8
4172,8
4173,6
4174,8
4175,8
4176,1
4177,8
4178,8
4179,6
4180,1
4181,8
4182,8
4183,8
4184,8
4185,6
4186,8
4187,8
4188,8
4189,8
4190,8
4191,8
4192,6
4193,8
4194,6
4195,6
4196,8
4197,7
4198,6
4199,6
4200,6
4201,8
4202,8
4203,6
4204,8
4205,8
4206,6
4207,6
4208,8
4209,8
4210,8
4211,8
4212,6
4213,8
4214,4
4215,6
4216,6
4217,4
4218,6
4219,8
4220,1
4221,8
4222,8
4223,6
4224,6
4225,6
4226,8
4227,6
4228,8
4229,6
4230,7
4231,1
4232,6
4233,6
4234,6
4235,8
4236,6
4237,6
4238,6
4239,8
4240,8
4241,8
4242,6
4243,8
4244,6
4245,8
4246,8
4247,8
4248,8
4249,8
4250,6
4251,8
4252,6
4253,6
4254,8
4255,4
4256,8
4257,8
4258,6
4259,6
4260,8
4261,7
4262,8
4263,6
4264,8
4265,8
4266,8
4267,4
4268,8
4269,1
4270,8
4271,8
4272,8
4273,8
4274,6
4275,8
4276,4
4277,1
4278,6
4279,8
4280,6
4281,8
4282,1
4283,6
4284,8
4285,6
4286,6
4287,6
4288,6
4289,8
4290,8
4291,8
4292,8
4293,6
4294,6
4295,8
4296,8
4297,8
4298,8
4299,6
4300,8
4301,8
4302,6
4303,6
4304,8
4305,4
4306,8
4307,1
4308,6
4309,8
4310,8
4311,8
4312,8
4313,8
4314,8
4315,8
4316,6
4317,8
4318,8
4319,8
4320,8
4321,6
4322,1
4323,8
4324,8
4325,8
4326,6
4327,6
4328,8
4329,6
4330,4
4331,6
4332,6
4333,6
4334,8
4335,6
4336,8
4337,6
4338,6
4339,8
4340,8
4341,8
4342,6
4343,1
4344,6
4345,8
4346,8
4347,8
4348,1
4349,4
4350,6
4351,8
4352,6
4353,8
4354,8
4355,6
4356,8
4357,6
4358,4
4359,8
4360,6
4361,6
4362,6
4363,6
4364,6
4365,6
4366,8
4367,6
4368,8
4369,8
4370,6
4371,8
4372,6
4373,6
4374,6
4375,8
4376,6
4377,4
4378,6
4379,8
4380,6
4381,8
4382,8
4383,6
4384,8
4385,6
4386,8
4387,8
4388,8
4389,8
4390,8
4391,6
4392,8
4393,8
4394,6
4395,8
4396,6
4397,6
4398,8
4399,8
4400,6
4401,6
4402,6
4403,8
4404,6
4405,8
4406,8
4407,8
4408,6
4409,8
4410,6
4411,8
4412,8
4413,6
4414,6
4415,6
4416,8
4417,8
4418,8
4419,8
4420,6
4421,6
4422,8
4423,8
4424,6
4425,8
4426,8
4427,1
4428,8
4429,8
4430,8
4431,8
4432,8
4433,8
4434,8
4435,8
4436,8
4437,6
4438,8
4439,6
4440,8
4441,8
4442,6
4443,8
4444,8
4445,8
4446,8
4447,8
4448,8
4449,8
4450,6
4451,8
4452,8
4453,1
4454,6
4455,8
4456,6
4457,1
4458,4
4459,8
4460,6
4461,8
4462,8
4463,8
4464,8
4465,8
4466,6
4467,8
4468,8
4469,8
4470,8
4471,8
4472,6
4473,6
4474,8
4475,8
4476,8
4477,8
4478,6
4479,8
4480,8
4481,6
4482,6
4483,6
4484,6
4485,6
4486,8
4487,1
4488,6
4489,6
4490,6
4491,6
4492,6
4493,4
4494,6
4495,8
4496,4
4497,6
4498,8
4499,8
4500,8
4501,8
4502,8
4503,8
4504,4
4505,4
4506,8
4507,6
4508,8
4509,8
4510,8
4511,8
4512,4
4513,6
4514,8
4515,8
4516,6
4517,8
4518,6
4519,6
4520,6
4521,6
4522,6
4523,8
4524,6
4525,8
4526,8
4527,4
4528,6
4529,6
4530,8
4531,8
4532,6
4533,6
4534,6
4535,6
4536,8
4537,6
4538,6
4539,8
4540,8
4541,6
4542,6
4543,6
4544,6
4545,8
4546,6
4547,8
4548,6
4549,6
4550,6
4551,8
4552,8
4553,8
4554,1
4555,8
4556,8
4557,8
4558,6
4559,6
4560,8
4561,8
4562,8
4563,6
4564,4
4565,6
4566,8
4567,8
4568,8
4569,6
4570,8
4571,8
4572,8
4573,6
4574,6
4575,8
4576,8
4577,8
4578,6
4579,6
4580,8
4581,6
4582,8
4583,1
4584,6
4585,8
4586,6
4587,8
4588,8
4589,6
4590,6
4591,4
4592,4
4593,8
4594,6
4595,6
4596,8
4597,6
4598,6
4599,6
4600,6
4601,8
4602,6
4603,8
4604,6
4605,8
4606,6
4607,8
4608,8
4609,8
4610,8
4611,1
4612,6
4613,8
4614,6
4615,8
4616,6
4617,8
4618,8
4619,8
4620,8
4621,8
4622,6
4623,8
4624,6
4625,8
4626,8
4627,6
4628,8
4629,6
4630,6
4631,8
4632,8
4633,6
4634,6
4635,8
4636,6
4637,8
4638,8
4639,4
4640,8
4641,8
4642,8
4643,8
4644,6
4645,8
4646,8
4647,8
4648,6
4649,8
4650,6
4651,8
4652,6
4653,6
4654,4
4655,6
4656,8
4657,8
4658,6
4659,8
4660,8
4661,4
4662,8
4663,8
4664,6
4665,8
4666,6
4667,8
4668,8
4669,8
4670,6
4671,6
4672,6
4673,8
4674,8
4675,8
4676,6
4677,8
4678,6
4679,6
4680,6
4681,6
4682,6
4683,8
4684,6
4685,8
4686,6
4687,8
4688,8
4689,6
4690,8
4691,8
4692,6
4693,8
4694,6
4695,1
4696,6
4697,8
4698,6
4699,8
4700,8
4701,6
4702,8
4703,8
4704,8
4705,8
4706,6
4707,8
4708,8
4709,4
4710,8
4711,8
4712,6
4713,1
4714,8
4715,8
4716,6
4717,6
4718,8
4719,8
4720,6
4721,6
4722,8
4723,6
4724,6
4725,6
4726,1
4727,8
4728,8
4729,8
4730,8
4731,6
4732,8
4733,8
4734,4
4735,8
4736,8
4737,8
4738,8
4739,8
4740,8
4741,8
4742,8
4743,8
4744,8
4745,6
4746,6
4747,6
4748,6
4749,8
4750,8
4751,8
4752,6
4753,8
4754,8
4755,6
4756,6
4757,8
4758,6
4759,6
4760,1
4761,8
4762,8
4763,8
4764,6
4765,8
4766,8
4767,6
4768,8
4769,8
4770,6
4771,6
4772,9
4773,8
4774,8
4775,6
4776,8
4777,8
4778,6
4779,6
4780,6
4781,8
4782,6
4783,6
4784,4
4785,4
4786,8
4787,8
4788,8
4789,8
4790,6
4791,6
4792,6
4793,8
4794,8
4795,6
4796,6
4797,6
4798,8
4799,8
4800,8
4801,6
4802,8
4803,1
4804,6
4805,8
4806,6
4807,6
4808,6
4809,6
4810,6
4811,8
4812,8
4813,8
4814,8
4815,8
4816,8
4817,6
4818,4
4819,9
4820,8
4821,8
4822,8
4823,6
4824,8
4825,6
4826,8
4827,6
4828,8
4829,8
4830,8
4831,8
4832,4
4833,6
4834,8
4835,8
4836,8
4837,8
4838,8
4839,6
4840,4
4841,8
4842,6
4843,8
4844,8
4845,6
4846,6
4847,8
4848,4
4849,6
4850,8
4851,8
4852,6
4853,6
4854,1
4855,6
4856,6
4857,6
4858,6
4859,6
4860,6
4861,6
4862,6
4863,8
4864,8
4865,6
4866,6
4867,8
4868,8
4869,8
4870,8
4871,8
4872,8
4873,6
4874,6
4875,6
4876,8
4877,6
4878,1
4879,6
4880,6
4881,6
4882,6
4883,6
4884,6
4885,8
4886,6
4887,8
4888,8
4889,8
4890,8
4891,6
4892,6
4893,6
4894,8
4895,6
4896,6
4897,8
4898,8
4899,6
4900,6
4901,8
4902,1
4903,8
4904,6
4905,8
4906,8
4907,6
4908,9
4909,4
4910,6
4911,6
4912,8
4913,8
4914,8
4915,8
4916,8
4917,8
4918,8
4919,6
4920,8
4921,8
4922,6
4923,6
4924,6
4925,8
4926,6
4927,8
4928,8
4929,8
4930,6
4931,8
4932,8
4933,1
4934,6
4935,8
4936,6
4937,8
4938,4
4939,6
4940,8
4941,8
4942,6
4943,8
4944,6
4945,6
4946,6
4947,6
4948,8
4949,8
4950,8
4951,8
4952,6
4953,8
4954,8
4955,8
4956,8
4957,6
4958,8
4959,8
4960,6
4961,8
4962,8
4963,8
4964,8
4965,8
4966,8
4967,8
4968,6
4969,8
4970,6
4971,8
4972,6
4973,8
4974,8
4975,8
4976,8
4977,8
4978,6
4979,6
4980,8
4981,8
4982,8
4983,6
4984,6
4985,8
4986,6
4987,8
4988,8
4989,8
4990,8
4991,8
4992,8
4993,8
4994,8
4995,6
4996,6
4997,6
4998,1
4999,6
5000,8
5001,8
5002,6
5003,6
5004,8
5005,6
5006,8
5007,6
5008,6
5009,1
5010,6
5011,6
5012,6
5013,6
5014,8
5015,8
5016,6
5017,8
5018,8
5019,8
5020,8
5021,6
5022,8
5023,8
5024,8
5025,6
5026,8
5027,8
5028,6
5029,6
5030,8
5031,6
5032,8
5033,6
5034,8
5035,8
5036,6
5037,6
5038,8
5039,8
5040,8
5041,6
5042,6
5043,6
5044,6
5045,8
5046,8
5047,4
5048,6
5049,6
5050,8
5051,8
5052,6
5053,6
5054,8
5055,8
5056,6
5057,1
5058,8
5059,1
5060,8
5061,6
5062,6
5063,8
5064,6
5065,8
5066,8
5067,8
5068,8
5069,8
5070,8
5071,8
5072,8
5073,8
5074,4
5075,8
5076,8
5077,8
5078,8
5079,8
5080,6
5081,6
5082,6
5083,8
5084,6
5085,8
5086,8
5087,6
5088,8
5089,6
5090,8
5091,6
5092,6
5093,8
5094,6
5095,8
5096,6
5097,8
5098,6
5099,8
5100,8
5101,8
5102,6
5103,6
5104,8
5105,8
5106,8
5107,6
5108,8
5109,6
5110,8
5111,8
5112,8
5113,6
5114,8
5115,6
5116,6
5117,1
5118,8
5119,8
5120,6
5121,8
5122,6
5123,4
5124,8
5125,8
5126,8
5127,8
5128,8
5129,6
5130,6
5131,6
5132,8
5133,8
5134,6
5135,6
5136,6
5137,6
5138,6
5139,6
5140,8
5141,6
5142,6
5143,8
5144,6
5145,6
5146,8
5147,8
5148,8
5149,1
5150,6
5151,8
5152,6
5153,6
5154,8
5155,6
5156,8
5157,4
5158,6
5159,6
5160,8
5161,6
5162,8
5163,6
5164,8
5165,4
5166,8
5167,8
5168,4
5169,6
5170,8
5171,6
5172,8
5173,8
5174,8
5175,8
5176,8
5177,8
5178,8
5179,4
5180,8
5181,8
5182,6
5183,4
5184,8
5185,8
5186,6
5187,8
5188,8
5189,8
5190,6
5191,8
5192,1
5193,6
5194,8
5195,8
5196,8
5197,6
5198,6
5199,8
5200,6
5201,8
5202,8
5203,8
5204,4
5205,8
5206,8
5207,8
5208,8
5209,8
5210,6
5211,4
5212,8
5213,8
5214,8
5215,6
5216,6
5217,6
5218,6
5219,6
5220,6
5221,8
5222,8
5223,8
5224,6
5225,8
5226,6
5227,8
5228,8
5229,8
5230,8
5231,1
5232,8
5233,8
5234,8
5235,6
5236,8
5237,8
5238,8
5239,8
5240,8
5241,1
5242,8
5243,8
5244,8
5245,0
5246,6
5247,6
5248,6
5249,6
5250,8
5251,6
5252,8
5253,4
5254,8
5255,6
5256,8
5257,6
5258,6
5259,6
5260,8
5261,8
5262,6
5263,6
5264,8
5265,6
5266,8
5267,8
5268,8
5269,6
5270,6
5271,8
5272,6
5273,8
5274,8
5275,6
5276,4
5277,6
5278,8
5279,4
5280,1
5281,6
5282,8
5283,6
5284,8
5285,8
5286,8
5287,6
5288,6
5289,8
5290,6
5291,1
5292,4
5293,6
5294,8
5295,8
5296,8
5297,8
5298,8
5299,8
5300,6
5301,6
5302,4
5303,8
5304,8
5305,6
5306,6
5307,8
5308,8
5309,8
5310,8
5311,6
5312,8
5313,8
5314,8
5315,6
5316,8
5317,6
5318,1
5319,8
5320,8
5321,8
5322,6
5323,6
5324,8
5325,8
5326,6
5327,6
5328,4
5329,6
5330,8
5331,8
5332,8
5333,9
5334,4
5335,8
5336,6
5337,8
5338,8
5339,6
5340,6
5341,6
5342,6
5343,8
5344,8
5345,8
5346,8
5347,8
5348,6
5349,8
5350,8
5351,8
5352,8
5353,8
5354,6
5355,6
5356,8
5357,6
5358,6
5359,8
5360,6
5361,8
5362,8
5363,6
5364,6
5365,6
5366,4
5367,8
5368,6
5369,8
5370,6
5371,8
5372,8
5373,6
5374,6
5375,6
5376,6
5377,8
5378,8
5379,8
5380,8
5381,6
5382,6
5383,8
5384,6
5385,8
5386,6
5387,8
5388,8
5389,4
5390,8
5391,6
5392,8
5393,6
5394,6
5395,8
5396,8
5397,1
5398,8
5399,6
5400,6
5401,6
5402,8
5403,6
5404,6
5405,8
5406,8
5407,8
5408,8
5409,8
5410,6
5411,8
5412,4
5413,8
5414,8
5415,8
5416,8
5417,1
5418,8
5419,6
5420,4
5421,6
5422,8
5423,8
5424,8
5425,8
5426,8
5427,8
5428,8
5429,8
5430,6
5431,6
5432,6
5433,6
5434,6
5435,8
5436,6
5437,1
5438,6
5439,8
5440,1
5441,6
5442,6
5443,6
5444,6
5445,8
5446,6
5447,8
5448,8
5449,8
5450,8
5451,6
5452,8
5453,8
5454,8
5455,8
5456,6
5457,6
5458,6
5459,6
5460,8
5461,6
5462,8
5463,8
5464,8
5465,6
5466,8
5467,8
5468,8
5469,8
5470,8
5471,8
5472,4
5473,6
5474,1
5475,4
5476,8
5477,6
5478,6
5479,4
5480,8
5481,8
5482,4
5483,6
5484,1
5485,8
5486,6
5487,8
5488,8
5489,6
5490,6
5491,8
5492,8
5493,6
5494,6
5495,8
5496,4
5497,6
5498,6
5499,6
5500,8
5501,6
5502,8
5503,6
5504,8
5505,8
5506,6
5507,6
5508,4
5509,8
5510,8
5511,8
5512,8
5513,8
5514,6
5515,8
5516,6
5517,8
5518,8
5519,8
5520,8
5521,8
5522,8
5523,8
5524,6
5525,6
5526,8
5527,8
5528,8
5529,6
5530,8
5531,8
5532,8
5533,6
5534,6
5535,6
5536,6
5537,8
5538,8
5539,6
5540,6
5541,8
5542,8
5543,8
5544,6
5545,8
5546,8
5547,8
5548,8
5549,8
5550,8
5551,6
5552,6
5553,8
5554,8
5555,1
5556,6
5557,6
5558,6
5559,8
5560,8
5561,6
5562,8
5563,6
5564,6
5565,6
5566,8
5567,8
5568,8
5569,8
5570,8
5571,6
5572,6
5573,8
5574,6
5575,8
5576,6
5577,6
5578,8
5579,4
5580,8
5581,4
5582,9
5583,6
5584,6
5585,8
5586,8
5587,6
5588,6
5589,6
5590,6
5591,4
5592,6
5593,6
5594,6
5595,6
5596,6
5597,4
5598,8
5599,8
5600,8
5601,8
5602,6
5603,8
5604,8
5605,1
5606,8
5607,8
5608,6
5609,8
5610,6
5611,6
5612,9
5613,8
5614,8
5615,8
5616,8
5617,6
5618,6
5619,8
5620,4
5621,8
5622,6
5623,8
5624,6
5625,4
5626,6
5627,8
5628,6
5629,8
5630,6
5631,6
5632,6
5633,4
5634,8
5635,8
5636,6
5637,8
5638,8
5639,4
5640,4
5641,4
5642,6
5643,8
5644,6
5645,6
5646,8
5647,8
5648,8
5649,8
5650,8
5651,6
5652,8
5653,8
5654,8
5655,6
5656,8
5657,8
5658,8
5659,8
5660,8
5661,6
5662,6
5663,6
5664,6
5665,6
5666,8
5667,6
5668,8
5669,6
5670,6
5671,8
5672,8
5673,8
5674,8
5675,8
5676,6
5677,8
5678,8
5679,8
5680,8
5681,8
5682,8
5683,8
5684,8
5685,6
5686,6
5687,6
5688,6
5689,8
5690,8
5691,8
5692,8
5693,6
5694,8
5695,6
5696,8
5697,8
5698,4
5699,8
5700,8
5701,6
5702,8
5703,8
5704,6
5705,8
5706,8
5707,8
5708,8
5709,8
5710,8
5711,8
5712,6
5713,6
5714,6
5715,6
5716,8
5717,8
5718,6
5719,8
5720,8
5721,9
5722,6
5723,6
5724,6
5725,8
5726,8
5727,8
5728,6
5729,8
5730,8
5731,8
5732,8
5733,6
5734,6
5735,8
5736,6
5737,8
5738,8
5739,8
5740,8
5741,6
5742,6
5743,8
5744,8
5745,8
5746,6
5747,8
5748,8
5749,8
5750,8
5751,8
5752,4
5753,8
5754,8
5755,6
5756,6
5757,8
5758,8
5759,8
5760,8
5761,8
5762,8
5763,6
5764,8
5765,6
5766,6
5767,8
5768,6
5769,6
5770,8
5771,8
5772,6
5773,8
5774,6
5775,4
5776,6
5777,6
5778,8
5779,6
5780,6
5781,8
5782,1
5783,8
5784,4
5785,6
5786,8
5787,6
5788,8
5789,8
5790,8
5791,6
5792,8
5793,8
5794,6
